"Name","STN","pVal"
"AT5G13930.1","0.5215","0.1349"
"AT3G17770.1","0.5215","0.1349"
"AT5G36230.1","0.5215","0.1349"
"AT2G33340.1","0.5215","0.1349"
"sum110","-0.5215","0.1487"
"AT3G18680.1","-0.5215","0.1487"
"AT1G33040.1","-0.5215","0.1487"
"sum145","-0.5215","0.1487"
"AT3G23570.1","-0.5215","0.1487"
"AT5G41790.1","-0.5215","0.1487"
"AT2G31660.1","-0.5215","0.1487"
"AT5G51200.1","-0.5215","0.1487"
"AT3G46560.1","-0.5215","0.1487"
"AT2G30050.1","-0.5215","0.1487"
"AT3G21055.1","-0.5215","0.1487"
"AT4G33110.1","-0.5215","0.1487"
"AT2G32090.1","-0.5215","0.1487"
"AT1G60550.1","-0.5215","0.1487"
"AT3G02950.1","-0.5215","0.1487"
"AT5G47870.1","-0.5215","0.1487"
"AT1G71040.1","-0.5215","0.1487"
"sum45","-0.5215","0.1487"
"AT5G04440.1","-0.5215","0.1487"
"AT3G59840.1","-0.5215","0.1487"
"AT3G29200.1","-0.5215","0.1487"
"AT4G32760.1","0.521","0.1491"
"AT3G06580.1","0.521","0.1491"
"AT2G47910.1","-0.521","0.1499"
"AT2G42770.1","-0.521","0.1499"
"AT5G57290.1","0.5205","0.1502"
"AT1G56190.1","0.5204","0.1506"
"sum6","-0.5194","0.1508"
"AT2G40490.1","0.5157","0.1517"
"AT3G58510.1","0.5135","0.1519"
"AT4G24750.1","-0.5129","0.152"
"AT4G02620.1","0.5129","0.1521"
"sum101","-0.5081","0.1531"
"AT2G37270.1","-0.5057","0.1536"
"AT3G25770.1","-0.5055","0.1536"
"sum12","0.506","0.1538"
"AT4G00570.1","0.5049","0.154"
"AT3G20000.1","0.5049","0.154"
"AT3G52880.1","0.504","0.1547"
"AT5G47190.1","0.5039","0.1547"
"AT1G29660.1","-0.5022","0.1547"
"AT4G39330.1","0.5036","0.1547"
"sum205","0.5033","0.1548"
"AT5G20290.1","-0.5012","0.155"
"AT3G23600.1","0.5016","0.1551"
"AT5G28050.1","0.5006","0.1553"
"AT5G35790.1","0.5006","0.1553"
"AT1G57770.1","0.5006","0.1553"
"AT1G73110.1","-0.5006","0.1556"
"AT4G13850.1","-0.5006","0.1556"
"AT1G68010.1","0.4997","0.1561"
"AT2G41680.1","0.4995","0.1562"
"AT5G19510.1","-0.4992","0.1566"
"AT5G19140.1","0.4984","0.157"
"AT4G35000.1","-0.4976","0.1571"
"AT1G64520.1","-0.4975","0.1572"
"AT3G09260.1","0.4963","0.1577"
"AT5G42270.1","0.4956","0.1579"
"AT3G52300.1","-0.4937","0.1582"
"sum122","0.4931","0.1585"
"AT5G12470.1","-0.4902","0.1588"
"AT4G34050.1","-0.49","0.1589"
"AT5G17310.2","0.4882","0.1597"
"AT1G06690.1","0.4868","0.1604"
"AT3G50820.1","-0.4864","0.1606"
"AT3G61470.1","-0.4858","0.1607"
"AT3G49910.1","0.4855","0.1611"
"AT5G07350.1","-0.4835","0.1611"
"AT1G21350.2","0.4831","0.1615"
"AT5G66040.1","0.4831","0.1615"
"AT2G24765.1","-0.4831","0.1629"
